timestamp,bpm,confidence
2024-01-25T00:15:18.000000,83,3
2024-01-25T00:15:23.000000,80,3
2024-01-25T00:15:28.000000,79,3
2024-01-25T00:15:33.000000,78,3
2024-01-25T00:15:38.000000,79,3
2024-01-25T00:15:43.000000,80,3
2024-01-25T00:15:48.000000,83,3
2024-01-25T00:16:03.000000,84,3
2024-01-25T00:16:08.000000,85,3
2024-01-25T00:16:13.000000,83,3
2024-01-25T00:16:18.000000,84,3
2024-01-25T00:16:23.000000,83,3
2024-01-25T00:16:33.000000,84,3
2024-01-25T00:16:38.000000,83,3
2024-01-25T00:16:43.000000,85,3
2024-01-25T00:16:48.000000,86,2
2024-01-25T00:16:58.000000,87,2
2024-01-25T00:17:03.000000,86,3
2024-01-25T00:17:08.000000,86,2
2024-01-25T00:17:13.000000,83,2
2024-01-25T00:17:18.000000,80,3
2024-01-25T00:17:23.000000,82,3
2024-01-25T00:17:28.000000,83,3
2024-01-25T00:17:33.000000,85,3
2024-01-25T00:17:38.000000,82,3
2024-01-25T00:17:43.000000,83,3
2024-01-25T00:17:48.000000,85,3
2024-01-25T00:17:53.000000,87,2
2024-01-25T00:17:58.000000,88,2
2024-01-25T00:18:03.000000,83,2
2024-01-25T00:18:08.000000,82,3
2024-01-25T00:18:13.000000,78,3
2024-01-25T00:18:18.000000,77,3
2024-01-25T00:18:23.000000,76,3
2024-01-25T00:18:28.000000,75,3
2024-01-25T00:18:33.000000,76,3
2024-01-25T00:18:38.000000,75,3
2024-01-25T00:18:43.000000,78,3
2024-01-25T00:18:48.000000,79,3
2024-01-25T00:18:58.000000,78,3
2024-01-25T00:19:03.000000,77,3
2024-01-25T00:19:08.000000,78,3
2024-01-25T00:19:13.000000,77,2
2024-01-25T00:19:18.000000,80,2
2024-01-25T00:19:23.000000,84,3
2024-01-25T00:19:28.000000,82,3
2024-01-25T00:19:33.000000,79,3
2024-01-25T00:19:38.000000,76,3
2024-01-25T00:19:43.000000,77,3
2024-01-25T00:19:48.000000,76,2
2024-01-25T00:19:53.000000,75,3
2024-01-25T00:19:58.000000,76,3
2024-01-25T00:20:03.000000,77,3
2024-01-25T00:20:18.000000,77,3
2024-01-25T00:20:23.000000,79,3
2024-01-25T00:20:28.000000,80,3
2024-01-25T00:20:38.000000,84,2
2024-01-25T00:20:43.000000,80,2
2024-01-25T00:20:48.000000,77,3
2024-01-25T00:20:53.000000,80,3
2024-01-25T00:21:03.000000,79,3
2024-01-25T00:21:08.000000,79,2
2024-01-25T00:21:13.000000,83,2
2024-01-25T00:21:18.000000,80,2
2024-01-25T00:21:23.000000,78,2
2024-01-25T00:21:28.000000,77,3
2024-01-25T00:21:38.000000,76,3
2024-01-25T00:21:53.000000,76,3
2024-01-25T00:21:58.000000,78,3
2024-01-25T00:22:08.000000,81,3
2024-01-25T00:22:13.000000,79,3
2024-01-25T00:22:18.000000,80,3
2024-01-25T00:22:23.000000,82,3
2024-01-25T00:22:28.000000,82,2
2024-01-25T00:22:33.000000,85,2
2024-01-25T00:22:38.000000,82,2
2024-01-25T00:22:43.000000,85,2
2024-01-25T00:22:48.000000,89,2
2024-01-25T00:22:53.000000,91,2
2024-01-25T00:22:58.000000,92,3
2024-01-25T00:23:03.000000,91,3
2024-01-25T00:23:08.000000,90,3
2024-01-25T00:23:13.000000,89,3
2024-01-25T00:23:18.000000,88,3
2024-01-25T00:23:23.000000,89,3
2024-01-25T00:23:28.000000,91,3
2024-01-25T00:23:33.000000,92,3
2024-01-25T00:23:38.000000,91,3
2024-01-25T00:23:43.000000,89,3
2024-01-25T00:23:53.000000,88,3
2024-01-25T00:23:58.000000,84,3
2024-01-25T00:24:08.000000,81,3
2024-01-25T00:24:13.000000,82,3
2024-01-25T00:24:18.000000,81,3
2024-01-25T00:24:23.000000,83,2
2024-01-25T00:24:28.000000,86,2
2024-01-25T00:24:33.000000,83,2
2024-01-25T00:24:38.000000,86,3
2024-01-25T00:24:43.000000,88,2
2024-01-25T00:24:48.000000,82,3
2024-01-25T00:24:58.000000,78,3
2024-01-25T00:25:03.000000,73,3
2024-01-25T00:25:13.000000,72,3
2024-01-25T00:25:18.000000,71,2
2024-01-25T00:25:23.000000,74,3
2024-01-25T00:25:28.000000,77,3
2024-01-25T00:25:33.000000,80,3
2024-01-25T00:25:38.000000,79,3
2024-01-25T00:25:43.000000,81,3
2024-01-25T00:25:48.000000,83,3
2024-01-25T00:26:03.000000,84,3
2024-01-25T00:26:08.000000,85,3
2024-01-25T00:26:13.000000,87,3
2024-01-25T00:26:18.000000,86,3
2024-01-25T00:26:23.000000,89,3
2024-01-25T00:26:33.000000,87,3
2024-01-25T00:26:38.000000,83,3
2024-01-25T00:26:43.000000,78,3
2024-01-25T00:26:53.000000,76,3
2024-01-25T00:27:03.000000,77,3
2024-01-25T00:27:08.000000,78,3
2024-01-25T00:27:13.000000,79,3
2024-01-25T00:27:18.000000,80,3
2024-01-25T00:27:23.000000,82,3
2024-01-25T00:27:28.000000,84,3
2024-01-25T00:27:38.000000,85,3
2024-01-25T00:27:43.000000,85,2
2024-01-25T00:27:48.000000,80,2
2024-01-25T00:27:53.000000,82,2
2024-01-25T00:27:58.000000,84,3
2024-01-25T00:28:03.000000,83,3
2024-01-25T00:28:08.000000,81,3
2024-01-25T00:28:18.000000,84,3
2024-01-25T00:28:23.000000,85,2
2024-01-25T00:28:28.000000,88,2
2024-01-25T00:28:38.000000,82,2
2024-01-25T00:28:43.000000,82,3
2024-01-25T00:28:48.000000,79,3
2024-01-25T00:28:53.000000,77,3
2024-01-25T00:28:58.000000,75,2
2024-01-25T00:29:03.000000,74,3
2024-01-25T00:29:08.000000,75,3
2024-01-25T00:29:13.000000,76,3
2024-01-25T00:29:18.000000,77,3
2024-01-25T00:29:23.000000,78,2
2024-01-25T00:29:28.000000,81,2
2024-01-25T00:29:33.000000,80,3
2024-01-25T00:29:38.000000,81,3
2024-01-25T00:29:43.000000,83,2
2024-01-25T00:29:48.000000,80,2
2024-01-25T00:29:53.000000,81,2
2024-01-25T00:29:58.000000,84,3
2024-01-25T00:30:03.000000,87,3
2024-01-25T00:30:08.000000,83,3
2024-01-25T00:30:13.000000,77,3
2024-01-25T00:30:28.000000,75,3
2024-01-25T00:30:33.000000,76,2
2024-01-25T00:30:38.000000,79,2
2024-01-25T00:30:43.000000,80,2
2024-01-25T00:30:48.000000,78,2
2024-01-25T00:30:53.000000,79,3
2024-01-25T00:30:58.000000,80,3
2024-01-25T00:31:13.000000,79,3
2024-01-25T00:31:23.000000,77,3
2024-01-25T00:31:33.000000,78,3
2024-01-25T00:31:43.000000,79,3
2024-01-25T00:31:48.000000,75,3
2024-01-25T00:31:58.000000,74,3
2024-01-25T00:32:03.000000,73,3
2024-01-25T00:32:13.000000,71,3
2024-01-25T00:32:23.000000,72,3
2024-01-25T00:32:33.000000,77,3
2024-01-25T00:32:38.000000,79,2
2024-01-25T00:32:48.000000,80,3
2024-01-25T00:32:53.000000,82,3
2024-01-25T00:33:08.000000,78,3
2024-01-25T00:33:13.000000,74,3
2024-01-25T00:33:18.000000,76,3
2024-01-25T00:33:23.000000,77,2
2024-01-25T00:33:33.000000,74,2
2024-01-25T00:33:38.000000,75,3
2024-01-25T00:33:43.000000,76,3
2024-01-25T00:33:48.000000,75,3
2024-01-25T00:33:53.000000,74,3
2024-01-25T00:34:03.000000,77,3
2024-01-25T00:34:08.000000,75,3
2024-01-25T00:34:13.000000,72,3
2024-01-25T00:34:23.000000,71,3
2024-01-25T00:34:28.000000,72,3
2024-01-25T00:34:43.000000,73,3
2024-01-25T00:34:48.000000,76,3
2024-01-25T00:34:53.000000,74,3
2024-01-25T00:34:58.000000,75,3
2024-01-25T00:35:03.000000,74,2
2024-01-25T00:35:08.000000,76,2
2024-01-25T00:35:13.000000,70,2
2024-01-25T00:35:18.000000,69,3
2024-01-25T00:35:23.000000,71,3
2024-01-25T00:35:33.000000,74,3
2024-01-25T00:35:43.000000,73,3
2024-01-25T00:35:53.000000,71,3
2024-01-25T00:35:58.000000,73,3
2024-01-25T00:36:03.000000,72,2
2024-01-25T00:36:08.000000,72,2
2024-01-25T00:36:13.000000,74,3
2024-01-25T00:36:18.000000,75,3
2024-01-25T00:36:23.000000,76,3
2024-01-25T00:36:28.000000,77,3
2024-01-25T00:36:38.000000,76,2
2024-01-25T00:36:43.000000,75,2
2024-01-25T00:36:48.000000,68,3
2024-01-25T00:36:53.000000,66,3
2024-01-25T00:36:58.000000,67,3
2024-01-25T00:37:08.000000,68,3
2024-01-25T00:37:13.000000,67,3
2024-01-25T00:37:18.000000,68,3
2024-01-25T00:37:23.000000,70,3
2024-01-25T00:37:28.000000,71,2
2024-01-25T00:37:33.000000,77,2
2024-01-25T00:37:38.000000,74,2
2024-01-25T00:37:43.000000,77,2
2024-01-25T00:37:48.000000,82,3
2024-01-25T00:37:53.000000,84,2
2024-01-25T00:37:58.000000,85,3
2024-01-25T00:38:03.000000,86,2
2024-01-25T00:38:08.000000,85,2
2024-01-25T00:38:18.000000,83,2
2024-01-25T00:38:23.000000,81,3
2024-01-25T00:38:28.000000,83,3
2024-01-25T00:38:33.000000,83,2
2024-01-25T00:38:38.000000,81,2
2024-01-25T00:38:43.000000,79,2
2024-01-25T00:38:48.000000,78,3
2024-01-25T00:38:53.000000,77,3
2024-01-25T00:38:58.000000,79,3
2024-01-25T00:39:03.000000,80,3
2024-01-25T00:39:08.000000,77,3
2024-01-25T00:39:13.000000,75,3
2024-01-25T00:39:18.000000,74,3
2024-01-25T00:39:33.000000,72,3
2024-01-25T00:39:38.000000,71,3
2024-01-25T00:39:43.000000,73,3
2024-01-25T00:39:48.000000,75,3
2024-01-25T00:39:53.000000,76,3
2024-01-25T00:39:58.000000,76,2
2024-01-25T00:40:03.000000,72,2
2024-01-25T00:40:08.000000,73,3
2024-01-25T00:40:23.000000,73,3
2024-01-25T00:40:33.000000,73,2
2024-01-25T00:40:38.000000,72,2
2024-01-25T00:40:43.000000,71,2
2024-01-25T00:40:48.000000,72,3
2024-01-25T00:40:53.000000,74,3
2024-01-25T00:41:03.000000,73,2
2024-01-25T00:41:08.000000,74,2
2024-01-25T00:41:13.000000,76,2
2024-01-25T00:41:18.000000,73,2
2024-01-25T00:41:23.000000,77,3
2024-01-25T00:41:28.000000,80,3
2024-01-25T00:41:33.000000,79,3
2024-01-25T00:41:38.000000,81,3
2024-01-25T00:41:43.000000,80,2
2024-01-25T00:41:48.000000,76,2
2024-01-25T00:41:53.000000,76,3
2024-01-25T00:41:58.000000,78,3
2024-01-25T00:42:03.000000,79,3
2024-01-25T00:42:08.000000,81,3
2024-01-25T00:42:18.000000,83,3
2024-01-25T00:42:23.000000,82,3
2024-01-25T00:42:28.000000,81,3
2024-01-25T00:42:33.000000,76,2
2024-01-25T00:42:38.000000,75,3
2024-01-25T00:42:48.000000,75,2
2024-01-25T00:42:58.000000,77,2
2024-01-25T00:43:03.000000,72,3
2024-01-25T00:43:08.000000,76,2
2024-01-25T00:43:13.000000,77,2
2024-01-25T00:43:18.000000,75,2
2024-01-25T00:43:23.000000,72,3
2024-01-25T00:43:28.000000,71,2
2024-01-25T00:43:33.000000,70,2
2024-01-25T00:43:38.000000,68,2
2024-01-25T00:43:43.000000,69,3
2024-01-25T00:43:48.000000,68,3
2024-01-25T00:43:53.000000,68,3
2024-01-25T00:43:58.000000,70,3
2024-01-25T00:44:03.000000,72,3
2024-01-25T00:44:08.000000,75,3
2024-01-25T00:44:13.000000,76,3
2024-01-25T00:44:18.000000,75,3
2024-01-25T00:44:23.000000,77,3
2024-01-25T00:44:28.000000,75,3
2024-01-25T00:44:33.000000,74,3
2024-01-25T00:44:38.000000,78,2
2024-01-25T00:44:48.000000,72,2
2024-01-25T00:44:53.000000,73,3
2024-01-25T00:44:58.000000,75,3
2024-01-25T00:45:13.000000,76,3
2024-01-25T00:45:18.000000,75,3
2024-01-25T00:45:23.000000,76,2
2024-01-25T00:45:28.000000,79,2
2024-01-25T00:45:33.000000,75,2
2024-01-25T00:45:38.000000,74,3
2024-01-25T00:45:43.000000,72,3
2024-01-25T00:45:48.000000,71,3
2024-01-25T00:45:53.000000,72,3
2024-01-25T00:45:58.000000,73,3
2024-01-25T00:46:03.000000,74,3
2024-01-25T00:46:08.000000,77,3
2024-01-25T00:46:13.000000,76,2
2024-01-25T00:46:18.000000,77,2
2024-01-25T00:46:23.000000,77,3
2024-01-25T00:46:28.000000,73,2
2024-01-25T00:46:33.000000,74,2
2024-01-25T00:46:38.000000,73,2
2024-01-25T00:46:43.000000,73,3
2024-01-25T00:46:48.000000,75,3
2024-01-25T00:46:53.000000,76,3
2024-01-25T00:46:58.000000,76,2
2024-01-25T00:47:03.000000,75,2
2024-01-25T00:47:08.000000,75,3
2024-01-25T00:47:13.000000,76,3
2024-01-25T00:47:23.000000,78,3
2024-01-25T00:47:28.000000,73,3
2024-01-25T00:47:33.000000,72,3
2024-01-25T00:47:38.000000,73,3
2024-01-25T00:47:53.000000,74,3
2024-01-25T00:47:58.000000,72,3
2024-01-25T00:48:03.000000,71,3
2024-01-25T00:48:08.000000,70,3
2024-01-25T00:48:13.000000,72,3
2024-01-25T00:48:18.000000,73,3
2024-01-25T00:48:23.000000,76,2
2024-01-25T00:48:33.000000,72,3
2024-01-25T00:48:38.000000,75,3
2024-01-25T00:48:43.000000,77,3
2024-01-25T00:48:48.000000,83,2
2024-01-25T00:48:53.000000,85,3
2024-01-25T00:48:58.000000,83,3
2024-01-25T00:49:03.000000,77,3
2024-01-25T00:49:08.000000,75,3
2024-01-25T00:49:13.000000,76,3
2024-01-25T00:49:18.000000,76,2
2024-01-25T00:49:23.000000,73,3
2024-01-25T00:49:28.000000,74,3
2024-01-25T00:49:38.000000,73,3
2024-01-25T00:49:43.000000,74,3
2024-01-25T00:49:48.000000,71,3
2024-01-25T00:50:03.000000,71,3
2024-01-25T00:50:08.000000,70,3
2024-01-25T00:50:18.000000,71,3
2024-01-25T00:50:23.000000,72,3
2024-01-25T00:50:28.000000,74,3
2024-01-25T00:50:33.000000,76,3
2024-01-25T00:50:43.000000,75,3
2024-01-25T00:50:48.000000,74,3
2024-01-25T00:50:58.000000,73,3
2024-01-25T00:51:13.000000,73,3
2024-01-25T00:51:23.000000,75,3
2024-01-25T00:51:28.000000,78,3
2024-01-25T00:51:38.000000,77,3
2024-01-25T00:51:43.000000,79,3
2024-01-25T00:51:48.000000,79,2
2024-01-25T00:51:53.000000,72,3
2024-01-25T00:51:58.000000,74,2
2024-01-25T00:52:03.000000,72,3
2024-01-25T00:52:08.000000,73,3
2024-01-25T00:52:18.000000,71,3
2024-01-25T00:52:28.000000,70,3
2024-01-25T00:52:33.000000,71,3
2024-01-25T00:52:38.000000,72,3
2024-01-25T00:52:43.000000,74,3
2024-01-25T00:52:48.000000,75,3
2024-01-25T00:52:53.000000,76,3
2024-01-25T00:53:03.000000,75,3
2024-01-25T00:53:08.000000,77,3
2024-01-25T00:53:23.000000,78,3
2024-01-25T00:53:33.000000,74,3
2024-01-25T00:53:38.000000,73,3
2024-01-25T00:53:48.000000,74,2
2024-01-25T00:53:53.000000,77,2
2024-01-25T00:54:03.000000,80,2
2024-01-25T00:54:08.000000,87,2
2024-01-25T00:54:13.000000,85,2
2024-01-25T00:54:18.000000,76,3
2024-01-25T00:54:23.000000,73,3
2024-01-25T00:54:28.000000,71,3
2024-01-25T00:54:38.000000,69,3
2024-01-25T00:54:43.000000,74,2
2024-01-25T00:54:48.000000,77,2
2024-01-25T00:54:53.000000,71,2
2024-01-25T00:54:58.000000,70,2
2024-01-25T00:55:03.000000,71,2
2024-01-25T00:55:08.000000,67,3
2024-01-25T00:55:18.000000,68,3
2024-01-25T00:55:28.000000,69,3
2024-01-25T00:55:33.000000,72,3
2024-01-25T00:55:43.000000,74,3
2024-01-25T00:55:48.000000,75,3
2024-01-25T00:55:53.000000,76,2
2024-01-25T00:55:58.000000,78,2
2024-01-25T00:56:03.000000,72,2
2024-01-25T00:56:08.000000,71,3
2024-01-25T00:56:13.000000,69,3
2024-01-25T00:56:18.000000,70,3
2024-01-25T00:56:23.000000,72,2
2024-01-25T00:56:28.000000,69,2
2024-01-25T00:56:33.000000,73,3
2024-01-25T00:56:48.000000,73,3
2024-01-25T00:56:58.000000,74,3
2024-01-25T00:57:03.000000,72,3
2024-01-25T00:57:08.000000,74,3
2024-01-25T00:57:13.000000,73,2
2024-01-25T00:57:18.000000,74,3
2024-01-25T00:57:23.000000,72,3
2024-01-25T00:57:38.000000,75,3
2024-01-25T00:57:43.000000,74,2
2024-01-25T00:57:48.000000,75,3
2024-01-25T00:57:53.000000,76,3
2024-01-25T00:58:03.000000,78,2
2024-01-25T00:58:08.000000,77,2
2024-01-25T00:58:13.000000,80,2
2024-01-25T00:58:18.000000,98,3
2024-01-25T00:58:23.000000,104,3
2024-01-25T00:58:28.000000,97,3
2024-01-25T00:58:33.000000,80,3
2024-01-25T00:58:38.000000,71,3
2024-01-25T00:58:43.000000,67,3
2024-01-25T00:58:48.000000,66,3
2024-01-25T00:58:53.000000,64,3
2024-01-25T00:59:08.000000,66,3
2024-01-25T00:59:13.000000,65,3
2024-01-25T00:59:18.000000,67,3
2024-01-25T00:59:23.000000,71,2
2024-01-25T00:59:28.000000,65,3
2024-01-25T00:59:33.000000,64,3
2024-01-25T00:59:38.000000,65,3
2024-01-25T00:59:43.000000,67,3
2024-01-25T00:59:48.000000,68,3
2024-01-25T00:59:58.000000,70,3
2024-01-25T01:00:03.000000,71,3
2024-01-25T01:00:08.000000,73,3
2024-01-25T01:00:13.000000,75,3
2024-01-25T01:00:18.000000,73,3
2024-01-25T01:00:23.000000,72,3
2024-01-25T01:00:28.000000,70,3
2024-01-25T01:00:33.000000,68,3
2024-01-25T01:00:38.000000,70,3
2024-01-25T01:00:43.000000,71,3
2024-01-25T01:00:48.000000,73,3
2024-01-25T01:00:53.000000,72,3
2024-01-25T01:01:08.000000,71,2
2024-01-25T01:01:13.000000,73,2
2024-01-25T01:01:23.000000,67,3
2024-01-25T01:01:28.000000,68,3
2024-01-25T01:01:38.000000,69,3
2024-01-25T01:01:43.000000,68,3
2024-01-25T01:01:53.000000,70,3
2024-01-25T01:01:58.000000,71,3
2024-01-25T01:02:03.000000,69,3
2024-01-25T01:02:08.000000,67,3
2024-01-25T01:02:13.000000,66,3
2024-01-25T01:02:18.000000,68,3
2024-01-25T01:02:23.000000,69,3
2024-01-25T01:02:28.000000,71,3
2024-01-25T01:02:33.000000,76,2
2024-01-25T01:02:38.000000,79,2
2024-01-25T01:02:43.000000,86,2
2024-01-25T01:02:48.000000,101,2
2024-01-25T01:02:53.000000,108,3
2024-01-25T01:02:58.000000,97,3
2024-01-25T01:03:03.000000,91,2
2024-01-25T01:03:08.000000,89,1
2024-01-25T01:03:13.000000,74,2
2024-01-25T01:03:18.000000,60,3
2024-01-25T01:03:23.000000,60,2
2024-01-25T01:03:28.000000,69,2
2024-01-25T01:03:33.000000,70,2
2024-01-25T01:03:38.000000,62,3
2024-01-25T01:03:43.000000,63,2
2024-01-25T01:03:48.000000,67,2
2024-01-25T01:03:53.000000,67,3
2024-01-25T01:03:58.000000,62,3
2024-01-25T01:04:08.000000,71,3
2024-01-25T01:04:13.000000,69,3
2024-01-25T01:04:18.000000,67,3
2024-01-25T01:04:23.000000,66,3
2024-01-25T01:04:28.000000,69,3
2024-01-25T01:04:33.000000,68,3
2024-01-25T01:04:38.000000,64,3
2024-01-25T01:04:43.000000,63,3
2024-01-25T01:04:48.000000,67,3
2024-01-25T01:04:53.000000,65,3
2024-01-25T01:04:58.000000,62,3
2024-01-25T01:05:03.000000,63,3
2024-01-25T01:05:08.000000,66,3
2024-01-25T01:05:13.000000,68,3
2024-01-25T01:05:23.000000,67,3
2024-01-25T01:05:28.000000,65,3
2024-01-25T01:05:33.000000,64,3
2024-01-25T01:05:38.000000,63,3
2024-01-25T01:05:43.000000,66,3
2024-01-25T01:05:48.000000,67,3
2024-01-25T01:05:53.000000,68,3
2024-01-25T01:05:58.000000,67,3
2024-01-25T01:06:03.000000,66,3
2024-01-25T01:06:08.000000,67,3
2024-01-25T01:06:13.000000,68,3
2024-01-25T01:06:18.000000,67,3
2024-01-25T01:06:23.000000,66,3
2024-01-25T01:06:28.000000,65,3
2024-01-25T01:06:33.000000,67,3
2024-01-25T01:06:38.000000,70,3
2024-01-25T01:06:43.000000,72,3
2024-01-25T01:06:48.000000,69,3
2024-01-25T01:06:53.000000,67,3
2024-01-25T01:06:58.000000,69,3
2024-01-25T01:07:03.000000,70,3
2024-01-25T01:07:13.000000,68,3
2024-01-25T01:07:18.000000,66,3
2024-01-25T01:07:33.000000,67,3
2024-01-25T01:07:43.000000,68,3
2024-01-25T01:07:48.000000,66,3
2024-01-25T01:07:58.000000,67,3
2024-01-25T01:08:13.000000,68,3
2024-01-25T01:08:28.000000,69,3
2024-01-25T01:08:33.000000,68,3
2024-01-25T01:08:38.000000,65,3
2024-01-25T01:08:43.000000,64,3
2024-01-25T01:08:53.000000,65,3
2024-01-25T01:08:58.000000,64,3
2024-01-25T01:09:03.000000,65,3
2024-01-25T01:09:08.000000,68,2
2024-01-25T01:09:13.000000,73,2
2024-01-25T01:09:18.000000,67,2
2024-01-25T01:09:23.000000,63,2
2024-01-25T01:09:28.000000,60,2
2024-01-25T01:09:33.000000,62,3
2024-01-25T01:09:38.000000,64,3
2024-01-25T01:09:48.000000,65,3
2024-01-25T01:09:53.000000,66,3
2024-01-25T01:09:58.000000,68,3
2024-01-25T01:10:03.000000,69,3
2024-01-25T01:10:08.000000,67,3
2024-01-25T01:10:13.000000,66,3
2024-01-25T01:10:18.000000,67,3
2024-01-25T01:10:28.000000,65,3
2024-01-25T01:10:33.000000,63,3
2024-01-25T01:10:38.000000,61,3
2024-01-25T01:10:43.000000,62,3
2024-01-25T01:10:48.000000,63,3
2024-01-25T01:10:53.000000,64,3
2024-01-25T01:10:58.000000,65,3
2024-01-25T01:11:08.000000,67,3
2024-01-25T01:11:23.000000,68,3
2024-01-25T01:11:28.000000,69,3
2024-01-25T01:11:33.000000,68,3
2024-01-25T01:11:38.000000,67,3
2024-01-25T01:11:43.000000,66,3
2024-01-25T01:11:48.000000,65,3
2024-01-25T01:12:03.000000,66,3
2024-01-25T01:12:08.000000,69,3
2024-01-25T01:12:13.000000,70,3
2024-01-25T01:12:23.000000,69,3
2024-01-25T01:12:28.000000,67,3
2024-01-25T01:12:33.000000,66,3
2024-01-25T01:12:38.000000,64,3
2024-01-25T01:12:43.000000,65,3
2024-01-25T01:12:48.000000,65,3
2024-01-25T01:12:58.000000,66,3
2024-01-25T01:13:08.000000,67,3
2024-01-25T01:13:13.000000,66,3
2024-01-25T01:13:18.000000,67,3
2024-01-25T01:13:23.000000,66,3
2024-01-25T01:13:33.000000,70,2
2024-01-25T01:13:38.000000,72,2
2024-01-25T01:13:43.000000,70,3
2024-01-25T01:13:48.000000,67,3
2024-01-25T01:13:53.000000,68,3
2024-01-25T01:14:03.000000,67,3
2024-01-25T01:14:08.000000,68,3
2024-01-25T01:14:18.000000,69,3
2024-01-25T01:14:28.000000,70,3
2024-01-25T01:14:33.000000,68,3
2024-01-25T01:14:38.000000,67,3
2024-01-25T01:14:48.000000,68,3
2024-01-25T01:15:03.000000,68,3
2024-01-25T01:15:08.000000,67,3
2024-01-25T01:15:13.000000,65,3
2024-01-25T01:15:23.000000,72,3
2024-01-25T01:15:28.000000,70,3
2024-01-25T01:15:38.000000,72,3
2024-01-25T01:15:48.000000,70,3
2024-01-25T01:15:53.000000,68,3
2024-01-25T01:15:58.000000,74,2
2024-01-25T01:16:03.000000,72,3
2024-01-25T01:16:08.000000,70,3
2024-01-25T01:16:13.000000,74,2
2024-01-25T01:16:18.000000,84,2
2024-01-25T01:16:23.000000,91,3
2024-01-25T01:16:28.000000,81,3
2024-01-25T01:16:33.000000,75,2
2024-01-25T01:16:38.000000,74,2
2024-01-25T01:16:43.000000,70,3
2024-01-25T01:16:48.000000,65,3
2024-01-25T01:16:53.000000,66,3
2024-01-25T01:16:58.000000,67,3
2024-01-25T01:17:03.000000,65,3
2024-01-25T01:17:08.000000,66,3
2024-01-25T01:17:18.000000,65,3
2024-01-25T01:17:23.000000,63,3
2024-01-25T01:17:28.000000,62,3
2024-01-25T01:17:38.000000,63,3
2024-01-25T01:17:43.000000,64,3
2024-01-25T01:17:48.000000,63,3
2024-01-25T01:17:53.000000,64,3
2024-01-25T01:17:58.000000,65,3
2024-01-25T01:18:13.000000,64,3
2024-01-25T01:18:18.000000,66,3
2024-01-25T01:18:23.000000,67,3
2024-01-25T01:18:28.000000,69,3
2024-01-25T01:18:33.000000,68,3
2024-01-25T01:18:43.000000,69,3
2024-01-25T01:18:48.000000,66,3
2024-01-25T01:18:53.000000,65,3
2024-01-25T01:18:58.000000,63,3
2024-01-25T01:19:08.000000,64,3
2024-01-25T01:19:13.000000,67,3
2024-01-25T01:19:18.000000,70,2
2024-01-25T01:19:23.000000,76,2
2024-01-25T01:19:28.000000,72,3
2024-01-25T01:19:33.000000,66,3
2024-01-25T01:19:38.000000,65,3
2024-01-25T01:19:48.000000,64,3
2024-01-25T01:20:03.000000,65,3
2024-01-25T01:20:08.000000,69,3
2024-01-25T01:20:13.000000,67,3
2024-01-25T01:20:18.000000,64,3
2024-01-25T01:20:23.000000,65,3
2024-01-25T01:20:28.000000,66,3
2024-01-25T01:20:33.000000,64,3
2024-01-25T01:20:38.000000,65,3
2024-01-25T01:20:43.000000,66,3
2024-01-25T01:20:53.000000,67,3
2024-01-25T01:20:58.000000,65,3
2024-01-25T01:21:03.000000,64,3
2024-01-25T01:21:08.000000,65,3
2024-01-25T01:21:13.000000,66,3
2024-01-25T01:21:18.000000,65,3
2024-01-25T01:21:23.000000,64,3
2024-01-25T01:21:38.000000,65,3
2024-01-25T01:21:43.000000,67,3
2024-01-25T01:21:58.000000,67,3
2024-01-25T01:22:13.000000,66,3
2024-01-25T01:22:23.000000,68,3
2024-01-25T01:22:33.000000,70,3
2024-01-25T01:22:38.000000,67,3
2024-01-25T01:22:43.000000,66,3
2024-01-25T01:22:58.000000,68,3
2024-01-25T01:23:03.000000,67,3
2024-01-25T01:23:08.000000,68,3
2024-01-25T01:23:18.000000,67,3
2024-01-25T01:23:28.000000,70,2
2024-01-25T01:23:33.000000,67,3
2024-01-25T01:23:38.000000,66,3
2024-01-25T01:23:43.000000,65,3
2024-01-25T01:23:48.000000,66,3
2024-01-25T01:24:03.000000,68,3
2024-01-25T01:24:08.000000,67,3
2024-01-25T01:24:13.000000,70,3
2024-01-25T01:24:28.000000,69,3
2024-01-25T01:24:33.000000,67,3
2024-01-25T01:24:38.000000,68,3
2024-01-25T01:24:43.000000,64,3
2024-01-25T01:24:48.000000,63,3
2024-01-25T01:24:58.000000,66,3
2024-01-25T01:25:08.000000,65,3
2024-01-25T01:25:13.000000,66,3
2024-01-25T01:25:28.000000,68,3
2024-01-25T01:25:33.000000,70,3
2024-01-25T01:25:38.000000,69,3
2024-01-25T01:25:43.000000,67,3
2024-01-25T01:25:48.000000,66,3
2024-01-25T01:25:53.000000,67,3
2024-01-25T01:26:03.000000,66,3
2024-01-25T01:26:08.000000,65,3
2024-01-25T01:26:13.000000,67,3
2024-01-25T01:26:23.000000,72,3
2024-01-25T01:26:33.000000,70,3
2024-01-25T01:26:43.000000,67,3
2024-01-25T01:26:58.000000,65,3
2024-01-25T01:27:08.000000,66,3
2024-01-25T01:27:18.000000,65,3
2024-01-25T01:27:33.000000,66,3
2024-01-25T01:27:43.000000,68,3
2024-01-25T01:27:48.000000,71,3
2024-01-25T01:27:53.000000,74,3
2024-01-25T01:28:08.000000,76,3
2024-01-25T01:28:13.000000,74,3
